Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
51904,06-04-18,7.86E+15,1,truffle butter ramen
51905,06-04-18,7.33E+15,4,shio ramen
51906,06-04-18,7.33E+15,4,shio ramen
51907,06-04-18,1.81E+15,1,spicy miso ramen
51908,06-04-18,1.81E+15,1,spicy miso ramen
51909,06-04-18,7.81E+15,1,nagomi shoyu
51910,06-04-18,7.81E+15,1,nagomi shoyu
51911,06-04-18,9.60E+15,1,shio ramen
51912,06-04-18,9.60E+15,1,shio ramen
51913,06-04-18,6.36E+15,1,truffle butter ramen
51914,06-04-18,6.36E+15,1,truffle butter ramen
51915,06-04-18,4.94E+15,1,nagomi shoyu
51916,06-04-18,4.94E+15,1,nagomi shoyu
51917,06-04-18,5.10E+15,1,burnt garlic tonkotsu ramen
51918,06-04-18,5.10E+15,1,burnt garlic tonkotsu ramen
51919,06-04-18,6.25E+15,1,shio ramen
51920,06-04-18,6.25E+15,1,shio ramen
51921,06-04-18,6.15E+13,1,truffle butter ramen
51922,06-04-18,6.15E+13,1,truffle butter ramen
51923,06-04-18,8.70E+15,1,miso crab ramen
51924,06-04-18,8.70E+15,1,miso crab ramen
51925,06-04-18,2.61E+15,1,spicy miso ramen
51926,06-04-18,2.61E+15,1,spicy miso ramen
51927,06-04-18,8.03E+15,1,vegetarian curry + king trumpet mushroom ramen
51928,06-04-18,8.03E+15,1,vegetarian curry + king trumpet mushroom ramen
51929,06-04-18,5.10E+13,1,truffle butter ramen
51930,06-04-18,5.10E+13,1,truffle butter ramen
51931,06-04-18,1.63E+15,1,vegetarian curry + king trumpet mushroom ramen
51932,06-04-18,1.63E+15,1,vegetarian curry + king trumpet mushroom ramen
51933,06-04-18,6.64E+14,1,truffle butter ramen
51934,06-04-18,6.64E+14,1,truffle butter ramen
51935,06-04-18,8.55E+15,1,nagomi shoyu
51936,06-04-18,8.55E+15,1,nagomi shoyu
51937,06-04-18,3.41E+13,1,truffle butter ramen
51938,06-04-18,3.41E+13,1,truffle butter ramen
51939,06-04-18,1.08E+14,1,tori paitan ramen
51940,06-04-18,1.08E+14,1,tori paitan ramen
51941,06-04-18,8.77E+15,1,miso crab ramen
51942,06-04-18,8.77E+15,1,miso crab ramen
51943,06-04-18,4.53E+15,1,tori paitan ramen
51944,06-04-18,4.53E+15,1,tori paitan ramen
51945,06-04-18,2.13E+14,1,vegetarian spicy miso
51946,06-04-18,2.13E+14,1,vegetarian spicy miso
51947,06-04-18,7.94E+14,1,spicy miso ramen
51948,06-04-18,7.94E+14,1,spicy miso ramen
51949,06-04-18,5.34E+15,1,spicy miso ramen
51950,06-04-18,5.34E+15,1,spicy miso ramen
51951,06-04-18,9.71E+15,4,miso crab ramen
51952,06-04-18,9.71E+15,4,miso crab ramen
51953,06-04-18,8.11E+15,1,truffle butter ramen
51954,06-04-18,8.11E+15,1,truffle butter ramen
51955,06-04-18,9.66E+15,1,spicy miso ramen
51956,06-04-18,9.66E+15,1,spicy miso ramen
51957,06-04-18,6.37E+15,1,tori paitan ramen
51958,06-04-18,6.37E+15,1,tori paitan ramen
51959,06-04-18,1.05E+15,3,truffle butter ramen
51960,06-04-18,1.05E+15,3,truffle butter ramen
51961,06-04-18,7.95E+15,1,truffle butter ramen
51962,06-04-18,7.95E+15,1,truffle butter ramen
51963,06-04-18,8.25E+15,1,shio ramen
51964,06-04-18,8.25E+15,1,shio ramen
51965,06-04-18,2.56E+15,1,nagomi shoyu
51966,06-04-18,2.56E+15,1,nagomi shoyu
51967,06-04-18,8.99E+15,1,burnt garlic tonkotsu ramen
51968,06-04-18,8.99E+15,1,burnt garlic tonkotsu ramen
51969,06-04-18,4.39E+15,1,tonkotsu ramen
51970,06-04-18,4.39E+15,1,tonkotsu ramen
51971,06-04-18,4.10E+14,1,miso crab ramen
51972,06-04-18,4.10E+14,1,miso crab ramen
51973,06-04-18,2.33E+15,1,vegetarian spicy miso
51974,06-04-18,2.33E+15,1,vegetarian spicy miso
51975,06-04-18,2.99E+15,1,miso crab ramen
51976,06-04-18,2.99E+15,1,miso crab ramen
51977,06-04-18,9.54E+15,1,soft-shell miso crab ramen
51978,06-04-18,9.54E+15,1,soft-shell miso crab ramen
51979,06-04-18,8.06E+15,1,shio ramen
51980,06-04-18,8.06E+15,1,shio ramen
51981,06-04-18,2.39E+15,1,spicy miso ramen
51982,06-04-18,2.39E+15,1,spicy miso ramen
51983,06-04-18,6.22E+15,1,burnt garlic tonkotsu ramen
51984,06-04-18,6.22E+15,1,burnt garlic tonkotsu ramen
51985,06-05-18,2.01E+15,1,burnt garlic tonkotsu ramen
51986,06-05-18,2.01E+15,1,burnt garlic tonkotsu ramen
51987,06-05-18,4.72E+15,3,shio ramen
51988,06-05-18,4.72E+15,3,shio ramen
51989,06-05-18,2.73E+15,2,truffle butter ramen
51990,06-05-18,2.73E+15,2,truffle butter ramen
51991,06-05-18,4.54E+15,1,spicy miso ramen
51992,06-05-18,4.54E+15,1,spicy miso ramen
51993,06-05-18,2.31E+15,1,nagomi shoyu
51994,06-05-18,2.31E+15,1,nagomi shoyu
51995,06-05-18,8.75E+15,1,shio ramen
51996,06-05-18,8.75E+15,1,shio ramen
51997,06-05-18,2.71E+15,1,truffle butter ramen
51998,06-05-18,2.71E+15,1,truffle butter ramen
51999,06-05-18,2.17E+15,4,vegetarian spicy miso
52000,06-05-18,2.17E+15,4,vegetarian spicy miso
52001,06-05-18,1.34E+15,1,vegetarian spicy miso
52002,06-05-18,1.34E+15,1,vegetarian spicy miso
52003,06-05-18,7.52E+15,1,soft-shell miso crab ramen
52004,06-05-18,7.52E+15,1,soft-shell miso crab ramen
52005,06-05-18,5.40E+15,1,spicy miso ramen
52006,06-05-18,5.40E+15,1,spicy miso ramen
52007,06-05-18,7.52E+15,1,spicy miso ramen
52008,06-05-18,7.52E+15,1,spicy miso ramen
52009,06-05-18,2.32E+15,1,nagomi shoyu
52010,06-05-18,2.32E+15,1,nagomi shoyu
52011,06-05-18,4.75E+15,1,miso crab ramen
52012,06-05-18,4.75E+15,1,miso crab ramen
52013,06-05-18,3.73E+15,1,truffle butter ramen
52014,06-05-18,3.73E+15,1,truffle butter ramen
52015,06-05-18,3.36E+15,3,tonkotsu ramen
52016,06-05-18,3.36E+15,3,tonkotsu ramen
52017,06-05-18,5.42E+15,4,burnt garlic tonkotsu ramen
52018,06-05-18,5.42E+15,4,burnt garlic tonkotsu ramen
52019,06-05-18,1.90E+14,1,soft-shell miso crab ramen
52020,06-05-18,1.90E+14,1,soft-shell miso crab ramen
52021,06-05-18,1.15E+15,1,shio ramen
52022,06-05-18,1.15E+15,1,shio ramen
52023,06-05-18,5.95E+15,2,burnt garlic tonkotsu ramen
52024,06-05-18,5.95E+15,2,burnt garlic tonkotsu ramen
52025,06-05-18,6.20E+14,1,nagomi shoyu
52026,06-05-18,6.20E+14,1,nagomi shoyu
52027,06-05-18,3.76E+15,1,truffle butter ramen
52028,06-05-18,3.76E+15,1,truffle butter ramen
52029,06-05-18,2.43E+15,1,burnt garlic tonkotsu ramen
52030,06-05-18,2.43E+15,1,burnt garlic tonkotsu ramen
52031,06-05-18,1.09E+15,1,miso crab ramen
52032,06-05-18,1.09E+15,1,miso crab ramen
52033,06-05-18,2.83E+15,1,soft-shell miso crab ramen
52034,06-05-18,2.83E+15,1,soft-shell miso crab ramen
52035,06-05-18,5.30E+15,1,vegetarian spicy miso
52036,06-05-18,5.30E+15,1,vegetarian spicy miso
52037,06-05-18,5.50E+15,1,tonkotsu ramen
52038,06-05-18,5.50E+15,1,tonkotsu ramen
52039,06-05-18,9.85E+15,1,shio ramen
52040,06-05-18,9.85E+15,1,shio ramen
52041,06-05-18,6.28E+15,1,tonkotsu ramen
52042,06-05-18,6.28E+15,1,tonkotsu ramen
52043,06-05-18,3.28E+14,1,vegetarian curry + king trumpet mushroom ramen
52044,06-05-18,3.28E+14,1,vegetarian curry + king trumpet mushroom ramen
52045,06-05-18,1.00E+15,2,burnt garlic tonkotsu ramen
52046,06-05-18,1.00E+15,2,burnt garlic tonkotsu ramen
52047,06-05-18,5.18E+15,1,miso crab ramen
52048,06-05-18,5.18E+15,1,miso crab ramen
52049,06-05-18,8.80E+15,1,truffle butter ramen
52050,06-05-18,8.80E+15,1,truffle butter ramen
52051,06-05-18,7.37E+15,1,vegetarian spicy miso
52052,06-05-18,7.37E+15,1,vegetarian spicy miso
52053,06-05-18,2.17E+15,1,tonkotsu ramen
52054,06-05-18,2.17E+15,1,tonkotsu ramen
52055,06-05-18,8.08E+15,1,tori paitan ramen
52056,06-05-18,8.08E+15,1,tori paitan ramen
52057,06-05-18,7.48E+15,1,shio ramen
52058,06-05-18,7.48E+15,1,shio ramen
52059,06-05-18,4.83E+15,1,truffle butter ramen
52060,06-05-18,4.83E+15,1,truffle butter ramen
52061,06-05-18,4.42E+15,1,burnt garlic tonkotsu ramen
52062,06-05-18,4.42E+15,1,burnt garlic tonkotsu ramen
52063,06-05-18,8.03E+15,1,shio ramen
52064,06-05-18,8.03E+15,1,shio ramen
52065,06-05-18,2.83E+15,4,truffle butter ramen
52066,06-05-18,2.83E+15,4,truffle butter ramen
52067,06-05-18,4.34E+15,1,vegetarian curry + king trumpet mushroom ramen
52068,06-05-18,4.34E+15,1,vegetarian curry + king trumpet mushroom ramen
52069,06-05-18,4.78E+15,1,miso crab ramen
52070,06-05-18,4.78E+15,1,miso crab ramen
52071,06-05-18,9.28E+15,1,vegetarian curry + king trumpet mushroom ramen
52072,06-05-18,9.28E+15,1,vegetarian curry + king trumpet mushroom ramen
52073,06-05-18,9.40E+15,1,spicy miso ramen
52074,06-05-18,9.40E+15,1,spicy miso ramen
52075,06-05-18,6.49E+15,1,shio ramen
52076,06-05-18,6.49E+15,1,shio ramen
52077,06-05-18,4.98E+15,2,tori paitan ramen
52078,06-05-18,4.98E+15,2,tori paitan ramen
52079,06-05-18,5.31E+15,1,vegetarian spicy miso
52080,06-05-18,5.31E+15,1,vegetarian spicy miso
52081,06-05-18,9.06E+14,1,tori paitan ramen
52082,06-05-18,9.06E+14,1,tori paitan ramen
52083,06-05-18,7.80E+15,2,miso crab ramen
52084,06-05-18,7.80E+15,2,miso crab ramen
52085,06-05-18,6.41E+15,1,truffle butter ramen
52086,06-05-18,6.41E+15,1,truffle butter ramen
52087,06-05-18,4.12E+15,1,spicy miso ramen
52088,06-05-18,4.12E+15,1,spicy miso ramen
52089,06-05-18,6.58E+15,3,truffle butter ramen
52090,06-05-18,6.58E+15,3,truffle butter ramen
52091,06-05-18,9.28E+15,1,vegetarian curry + king trumpet mushroom ramen
52092,06-05-18,9.28E+15,1,vegetarian curry + king trumpet mushroom ramen
52093,06-05-18,4.78E+15,1,vegetarian curry + king trumpet mushroom ramen
52094,06-05-18,4.78E+15,1,vegetarian curry + king trumpet mushroom ramen
52095,06-05-18,6.16E+14,1,vegetarian curry + king trumpet mushroom ramen
52096,06-05-18,6.16E+14,1,vegetarian curry + king trumpet mushroom ramen
52097,06-05-18,1.67E+14,3,miso crab ramen
52098,06-05-18,1.67E+14,3,miso crab ramen
52099,06-05-18,2.66E+15,1,truffle butter ramen
52100,06-05-18,2.66E+15,1,truffle butter ramen
52101,06-05-18,7.15E+15,1,truffle butter ramen
52102,06-05-18,7.15E+15,1,truffle butter ramen
52103,06-05-18,8.51E+15,1,burnt garlic tonkotsu ramen
52104,06-05-18,8.51E+15,1,burnt garlic tonkotsu ramen
52105,06-05-18,2.57E+15,1,tori paitan ramen
52106,06-05-18,2.57E+15,1,tori paitan ramen
52107,06-05-18,5.01E+15,4,vegetarian spicy miso
52108,06-05-18,5.01E+15,4,vegetarian spicy miso
52109,06-05-18,1.66E+15,3,vegetarian curry + king trumpet mushroom ramen
52110,06-05-18,1.66E+15,3,vegetarian curry + king trumpet mushroom ramen
52111,06-05-18,5.38E+15,1,shio ramen
52112,06-05-18,5.38E+15,1,shio ramen
52113,06-05-18,1.04E+15,1,shio ramen
52114,06-05-18,1.04E+15,1,shio ramen
52115,06-05-18,3.92E+15,4,tori paitan ramen
52116,06-05-18,3.92E+15,4,tori paitan ramen
52117,06-05-18,5.62E+14,3,soft-shell miso crab ramen
52118,06-05-18,5.62E+14,3,soft-shell miso crab ramen
52119,06-05-18,5.28E+15,1,tori paitan ramen
52120,06-05-18,5.28E+15,1,tori paitan ramen
52121,06-05-18,5.33E+15,1,truffle butter ramen
52122,06-05-18,5.33E+15,1,truffle butter ramen
52123,06-05-18,7.95E+15,1,miso crab ramen
52124,06-05-18,7.95E+15,1,miso crab ramen
52125,06-05-18,4.70E+15,3,spicy miso ramen
52126,06-05-18,4.70E+15,3,spicy miso ramen
52127,06-05-18,7.53E+15,3,miso crab ramen
52128,06-05-18,7.53E+15,3,miso crab ramen
52129,06-05-18,4.53E+15,2,nagomi shoyu
52130,06-05-18,4.53E+15,2,nagomi shoyu
52131,06-05-18,9.00E+15,1,nagomi shoyu
52132,06-05-18,9.00E+15,1,nagomi shoyu
52133,06-05-18,9.32E+15,1,nagomi shoyu
52134,06-05-18,9.32E+15,1,nagomi shoyu
52135,06-05-18,4.78E+15,1,truffle butter ramen
52136,06-05-18,4.78E+15,1,truffle butter ramen
52137,06-05-18,1.55E+15,1,spicy miso ramen
52138,06-05-18,1.55E+15,1,spicy miso ramen
52139,06-05-18,8.23E+15,1,spicy miso ramen
52140,06-05-18,8.23E+15,1,spicy miso ramen
52141,06-05-18,9.71E+14,1,vegetarian curry + king trumpet mushroom ramen
52142,06-05-18,9.71E+14,1,vegetarian curry + king trumpet mushroom ramen
52143,06-05-18,9.87E+15,4,tonkotsu ramen
52144,06-05-18,9.87E+15,4,tonkotsu ramen
52145,06-05-18,4.09E+15,1,truffle butter ramen
52146,06-05-18,4.09E+15,1,truffle butter ramen
52147,06-06-18,7.79E+15,4,spicy miso ramen
52148,06-06-18,7.79E+15,4,spicy miso ramen
52149,06-06-18,4.56E+15,1,soft-shell miso crab ramen
52150,06-06-18,4.56E+15,1,soft-shell miso crab ramen
52151,06-06-18,6.90E+15,2,spicy miso ramen
52152,06-06-18,6.90E+15,2,spicy miso ramen
52153,06-06-18,7.22E+15,1,spicy miso ramen
52154,06-06-18,7.22E+15,1,spicy miso ramen
52155,06-06-18,2.59E+14,1,tonkotsu ramen
52156,06-06-18,2.59E+14,1,tonkotsu ramen
52157,06-06-18,7.92E+15,1,shio ramen
52158,06-06-18,7.92E+15,1,shio ramen
52159,06-06-18,6.10E+15,1,burnt garlic tonkotsu ramen
52160,06-06-18,6.10E+15,1,burnt garlic tonkotsu ramen
52161,06-06-18,9.32E+15,4,shio ramen
52162,06-06-18,9.32E+15,4,shio ramen
52163,06-06-18,4.56E+14,3,vegetarian curry + king trumpet mushroom ramen
52164,06-06-18,4.56E+14,3,vegetarian curry + king trumpet mushroom ramen
52165,06-06-18,6.93E+15,1,tori paitan ramen
52166,06-06-18,6.93E+15,1,tori paitan ramen
52167,06-06-18,1.35E+15,2,tonkotsu ramen
52168,06-06-18,1.35E+15,2,tonkotsu ramen
52169,06-06-18,1.55E+15,1,tori paitan ramen
52170,06-06-18,1.55E+15,1,tori paitan ramen
52171,06-06-18,6.87E+15,1,soft-shell miso crab ramen
52172,06-06-18,6.87E+15,1,soft-shell miso crab ramen
52173,06-06-18,3.22E+15,1,truffle butter ramen
52174,06-06-18,3.22E+15,1,truffle butter ramen
52175,06-06-18,4.07E+15,1,burnt garlic tonkotsu ramen
52176,06-06-18,4.07E+15,1,burnt garlic tonkotsu ramen
52177,06-06-18,8.89E+15,1,miso crab ramen
52178,06-06-18,8.89E+15,1,miso crab ramen
52179,06-06-18,8.64E+14,1,miso crab ramen
52180,06-06-18,8.64E+14,1,miso crab ramen
52181,06-06-18,6.41E+15,1,burnt garlic tonkotsu ramen
52182,06-06-18,6.41E+15,1,burnt garlic tonkotsu ramen
52183,06-06-18,7.82E+15,1,nagomi shoyu
52184,06-06-18,7.82E+15,1,nagomi shoyu
52185,06-06-18,7.34E+15,1,soft-shell miso crab ramen
52186,06-06-18,7.34E+15,1,soft-shell miso crab ramen
52187,06-06-18,5.58E+15,1,vegetarian curry + king trumpet mushroom ramen
52188,06-06-18,5.58E+15,1,vegetarian curry + king trumpet mushroom ramen
52189,06-06-18,5.96E+15,1,vegetarian spicy miso
52190,06-06-18,5.96E+15,1,vegetarian spicy miso
52191,06-06-18,6.64E+15,1,tonkotsu ramen
52192,06-06-18,6.64E+15,1,tonkotsu ramen
52193,06-06-18,1.22E+15,1,nagomi shoyu
52194,06-06-18,1.22E+15,1,nagomi shoyu
52195,06-06-18,8.61E+15,1,burnt garlic tonkotsu ramen
52196,06-06-18,8.61E+15,1,burnt garlic tonkotsu ramen
52197,06-06-18,4.35E+15,1,vegetarian spicy miso
52198,06-06-18,4.35E+15,1,vegetarian spicy miso
52199,06-06-18,3.40E+15,1,truffle butter ramen
52200,06-06-18,3.40E+15,1,truffle butter ramen
52201,06-06-18,6.34E+15,1,burnt garlic tonkotsu ramen
52202,06-06-18,6.34E+15,1,burnt garlic tonkotsu ramen
52203,06-06-18,3.38E+15,2,shio ramen
52204,06-06-18,3.38E+15,2,shio ramen
52205,06-06-18,4.52E+15,1,vegetarian spicy miso
52206,06-06-18,4.52E+15,1,vegetarian spicy miso
52207,06-06-18,5.20E+15,1,vegetarian spicy miso
52208,06-06-18,5.20E+15,1,vegetarian spicy miso
52209,06-06-18,5.69E+15,3,spicy miso ramen
52210,06-06-18,5.69E+15,3,spicy miso ramen
52211,06-06-18,9.93E+13,1,vegetarian curry + king trumpet mushroom ramen
52212,06-06-18,9.93E+13,1,vegetarian curry + king trumpet mushroom ramen
52213,06-06-18,6.19E+15,1,vegetarian spicy miso
52214,06-06-18,6.19E+15,1,vegetarian spicy miso
52215,06-06-18,2.32E+15,1,vegetarian curry + king trumpet mushroom ramen
52216,06-06-18,2.32E+15,1,vegetarian curry + king trumpet mushroom ramen
52217,06-06-18,3.16E+15,1,soft-shell miso crab ramen
52218,06-06-18,3.16E+15,1,soft-shell miso crab ramen
52219,06-06-18,5.75E+15,1,vegetarian curry + king trumpet mushroom ramen
52220,06-06-18,5.75E+15,1,vegetarian curry + king trumpet mushroom ramen
52221,06-06-18,9.95E+15,1,shio ramen
52222,06-06-18,9.95E+15,1,shio ramen
52223,06-06-18,9.46E+15,1,vegetarian curry + king trumpet mushroom ramen
52224,06-06-18,9.46E+15,1,vegetarian curry + king trumpet mushroom ramen
52225,06-06-18,8.17E+15,4,miso crab ramen
52226,06-06-18,8.17E+15,4,miso crab ramen
52227,06-06-18,7.09E+15,1,burnt garlic tonkotsu ramen
52228,06-06-18,7.09E+15,1,burnt garlic tonkotsu ramen
52229,06-06-18,4.66E+15,1,nagomi shoyu
52230,06-06-18,4.66E+15,1,nagomi shoyu
52231,06-06-18,3.66E+15,1,nagomi shoyu
52232,06-06-18,3.66E+15,1,nagomi shoyu
52233,06-06-18,2.29E+15,1,tonkotsu ramen
52234,06-06-18,2.29E+15,1,tonkotsu ramen
52235,06-06-18,8.74E+15,1,tori paitan ramen
52236,06-06-18,8.74E+15,1,tori paitan ramen
52237,06-06-18,3.99E+15,1,miso crab ramen
52238,06-06-18,3.99E+15,1,miso crab ramen
52239,06-06-18,3.09E+15,1,soft-shell miso crab ramen
52240,06-06-18,3.09E+15,1,soft-shell miso crab ramen
52241,06-06-18,1.84E+15,1,nagomi shoyu
52242,06-06-18,1.84E+15,1,nagomi shoyu
52243,06-06-18,8.55E+14,3,tori paitan ramen
52244,06-06-18,8.55E+14,3,tori paitan ramen
52245,06-06-18,5.97E+15,1,tori paitan ramen
52246,06-06-18,5.97E+15,1,tori paitan ramen
52247,06-06-18,4.05E+15,1,tori paitan ramen
52248,06-06-18,4.05E+15,1,tori paitan ramen
52249,06-06-18,8.08E+15,1,burnt garlic tonkotsu ramen
52250,06-06-18,8.08E+15,1,burnt garlic tonkotsu ramen
52251,06-06-18,2.23E+14,1,shio ramen
52252,06-06-18,2.23E+14,1,shio ramen
52253,06-06-18,7.74E+14,1,truffle butter ramen
52254,06-06-18,7.74E+14,1,truffle butter ramen
52255,06-06-18,8.74E+15,1,miso crab ramen
52256,06-06-18,8.74E+15,1,miso crab ramen
52257,06-06-18,2.62E+15,1,burnt garlic tonkotsu ramen
52258,06-06-18,2.62E+15,1,burnt garlic tonkotsu ramen
52259,06-06-18,6.27E+15,1,vegetarian spicy miso
52260,06-06-18,6.27E+15,1,vegetarian spicy miso
52261,06-06-18,7.46E+15,1,nagomi shoyu
52262,06-06-18,7.46E+15,1,nagomi shoyu
52263,06-06-18,7.12E+15,1,vegetarian curry + king trumpet mushroom ramen
52264,06-06-18,7.12E+15,1,vegetarian curry + king trumpet mushroom ramen
52265,06-06-18,7.46E+15,1,spicy miso ramen
52266,06-06-18,7.46E+15,1,spicy miso ramen
52267,06-06-18,5.81E+15,1,tori paitan ramen
52268,06-06-18,5.81E+15,1,tori paitan ramen
52269,06-06-18,9.97E+15,1,vegetarian spicy miso
52270,06-06-18,9.97E+15,1,vegetarian spicy miso
52271,06-06-18,6.54E+15,1,tonkotsu ramen
52272,06-06-18,6.54E+15,1,tonkotsu ramen
52273,06-06-18,8.03E+15,1,vegetarian curry + king trumpet mushroom ramen
52274,06-06-18,8.03E+15,1,vegetarian curry + king trumpet mushroom ramen
52275,06-06-18,5.72E+13,3,vegetarian curry + king trumpet mushroom ramen
52276,06-06-18,5.72E+13,3,vegetarian curry + king trumpet mushroom ramen
52277,06-06-18,8.05E+15,1,tonkotsu ramen
52278,06-06-18,8.05E+15,1,tonkotsu ramen
52279,06-06-18,1.59E+15,1,vegetarian curry + king trumpet mushroom ramen
52280,06-06-18,1.59E+15,1,vegetarian curry + king trumpet mushroom ramen
52281,06-06-18,9.39E+15,2,truffle butter ramen
52282,06-06-18,9.39E+15,2,truffle butter ramen
52283,06-06-18,2.70E+15,1,burnt garlic tonkotsu ramen
52284,06-06-18,2.70E+15,1,burnt garlic tonkotsu ramen
52285,06-06-18,3.68E+14,1,nagomi shoyu
52286,06-06-18,3.68E+14,1,nagomi shoyu
52287,06-06-18,5.52E+15,1,burnt garlic tonkotsu ramen
52288,06-06-18,5.52E+15,1,burnt garlic tonkotsu ramen
52289,06-06-18,9.48E+15,1,miso crab ramen
52290,06-06-18,9.48E+15,1,miso crab ramen
52291,06-06-18,7.37E+15,1,vegetarian curry + king trumpet mushroom ramen
52292,06-06-18,7.37E+15,1,vegetarian curry + king trumpet mushroom ramen
52293,06-06-18,2.26E+15,4,tonkotsu ramen
52294,06-06-18,2.26E+15,4,tonkotsu ramen
52295,06-06-18,5.58E+15,1,vegetarian curry + king trumpet mushroom ramen
52296,06-06-18,5.58E+15,1,vegetarian curry + king trumpet mushroom ramen
52297,06-06-18,6.50E+15,1,soft-shell miso crab ramen
52298,06-06-18,6.50E+15,1,soft-shell miso crab ramen
52299,06-06-18,7.90E+15,1,truffle butter ramen
52300,06-06-18,7.90E+15,1,truffle butter ramen
52301,06-06-18,6.08E+15,1,burnt garlic tonkotsu ramen
52302,06-06-18,6.08E+15,1,burnt garlic tonkotsu ramen
52303,06-06-18,5.92E+15,1,vegetarian curry + king trumpet mushroom ramen
52304,06-06-18,5.92E+15,1,vegetarian curry + king trumpet mushroom ramen
52305,06-06-18,1.19E+15,3,spicy miso ramen
52306,06-06-18,1.19E+15,3,spicy miso ramen
52307,06-06-18,8.55E+15,1,burnt garlic tonkotsu ramen
52308,06-06-18,8.55E+15,1,burnt garlic tonkotsu ramen
52309,06-06-18,5.76E+15,1,nagomi shoyu
52310,06-06-18,5.76E+15,1,nagomi shoyu
52311,06-06-18,5.91E+15,1,tonkotsu ramen
52312,06-06-18,5.91E+15,1,tonkotsu ramen
52313,06-06-18,5.52E+13,1,nagomi shoyu
52314,06-06-18,5.52E+13,1,nagomi shoyu
52315,06-06-18,1.11E+14,1,spicy miso ramen
52316,06-06-18,1.11E+14,1,spicy miso ramen
52317,06-06-18,4.15E+15,1,nagomi shoyu
52318,06-06-18,4.15E+15,1,nagomi shoyu
52319,06-06-18,7.84E+15,1,burnt garlic tonkotsu ramen
52320,06-06-18,7.84E+15,1,burnt garlic tonkotsu ramen
52321,06-06-18,2.44E+14,1,miso crab ramen
52322,06-06-18,2.44E+14,1,miso crab ramen
52323,06-06-18,5.18E+15,2,tori paitan ramen
52324,06-06-18,5.18E+15,2,tori paitan ramen
52325,06-06-18,9.32E+15,1,shio ramen
52326,06-06-18,9.32E+15,1,shio ramen
52327,06-06-18,6.11E+14,1,nagomi shoyu
52328,06-06-18,6.11E+14,1,nagomi shoyu
52329,06-06-18,4.20E+15,1,tori paitan ramen
52330,06-06-18,4.20E+15,1,tori paitan ramen
52331,06-06-18,9.46E+15,1,spicy miso ramen
52332,06-06-18,9.46E+15,1,spicy miso ramen
52333,06-06-18,3.46E+15,1,vegetarian curry + king trumpet mushroom ramen
52334,06-06-18,3.46E+15,1,vegetarian curry + king trumpet mushroom ramen
52335,06-06-18,7.29E+15,1,vegetarian curry + king trumpet mushroom ramen
52336,06-06-18,7.29E+15,1,vegetarian curry + king trumpet mushroom ramen
52337,06-06-18,4.52E+14,1,tori paitan ramen
52338,06-06-18,4.52E+14,1,tori paitan ramen
52339,06-06-18,3.90E+15,1,shio ramen
52340,06-06-18,3.90E+15,1,shio ramen
52341,06-06-18,2.18E+14,1,nagomi shoyu
52342,06-06-18,2.18E+14,1,nagomi shoyu
52343,06-06-18,3.07E+15,1,truffle butter ramen
52344,06-06-18,3.07E+15,1,truffle butter ramen
52345,06-07-18,5.98E+15,1,shio ramen
52346,06-07-18,5.98E+15,1,shio ramen
52347,06-07-18,9.35E+15,1,burnt garlic tonkotsu ramen
52348,06-07-18,9.35E+15,1,burnt garlic tonkotsu ramen
52349,06-07-18,4.51E+15,1,soft-shell miso crab ramen
52350,06-07-18,4.51E+15,1,soft-shell miso crab ramen
52351,06-07-18,4.00E+15,1,vegetarian curry + king trumpet mushroom ramen
52352,06-07-18,4.00E+15,1,vegetarian curry + king trumpet mushroom ramen
52353,06-07-18,8.74E+15,1,truffle butter ramen
52354,06-07-18,8.74E+15,1,truffle butter ramen
52355,06-08-18,8.97E+15,1,spicy miso ramen
52356,06-08-18,8.97E+15,1,spicy miso ramen
52357,06-08-18,1.23E+15,1,shio ramen
52358,06-08-18,1.23E+15,1,shio ramen
52359,06-08-18,3.54E+15,1,tori paitan ramen
52360,06-08-18,3.54E+15,1,tori paitan ramen
52361,06-08-18,3.97E+15,4,tonkotsu ramen
52362,06-08-18,3.97E+15,4,tonkotsu ramen
52363,06-08-18,4.49E+15,1,tonkotsu ramen
52364,06-08-18,4.49E+15,1,tonkotsu ramen
52365,06-08-18,5.30E+15,1,spicy miso ramen
52366,06-08-18,5.30E+15,1,spicy miso ramen
52367,06-08-18,4.86E+15,1,tonkotsu ramen
52368,06-08-18,4.86E+15,1,tonkotsu ramen
52369,06-08-18,4.20E+15,1,tonkotsu ramen
52370,06-08-18,4.20E+15,1,tonkotsu ramen
52371,06-08-18,3.07E+15,1,miso crab ramen
52372,06-08-18,3.07E+15,1,miso crab ramen
52373,06-08-18,9.35E+15,1,truffle butter ramen
52374,06-08-18,9.35E+15,1,truffle butter ramen
52375,06-08-18,9.73E+15,1,vegetarian curry + king trumpet mushroom ramen
52376,06-08-18,9.73E+15,1,vegetarian curry + king trumpet mushroom ramen
52377,06-08-18,7.13E+15,1,spicy miso ramen
52378,06-08-18,7.13E+15,1,spicy miso ramen
52379,06-08-18,4.91E+15,1,vegetarian spicy miso
52380,06-08-18,4.91E+15,1,vegetarian spicy miso
52381,06-08-18,9.89E+15,1,soft-shell miso crab ramen
52382,06-08-18,9.89E+15,1,soft-shell miso crab ramen
